Step:43,Battery:5,Reward:-0.29,in_bounds:True,in_track:False,dist:0.55,steering:-0.19,throttle: 1.0,total_reward:6.44
Step:44,Battery:5,Reward:-0.51,in_bounds:True,in_track:False,dist:0.57,steering:-0.4,throttle: 0.05,total_reward:5.93
Step:45,Battery:5,Reward:-0.46,in_bounds:True,in_track:False,dist:0.54,steering:-0.09,throttle: 0.28,total_reward:5.47
Step:46,Battery:5,Reward:-0.46,in_bounds:True,in_track:False,dist:0.54,steering:1.0,throttle: 0.08,total_reward:5.01
Step:47,Battery:5,Reward:-0.25,in_bounds:True,in_track:False,dist:0.53,steering:1.0,throttle: 1.0,total_reward:4.76
Step:48,Battery:5,Reward:-0.18,in_bounds:True,in_track:False,dist:0.48,steering:0.95,throttle: 0.85,total_reward:4.58
Step:49,Battery:5,Reward:0.03,in_bounds:True,in_track:False,dist:0.36,steering:0.27,throttle: 1.0,total_reward:4.61
Step:50,Battery:5,Reward:0.29,in_bounds:True,in_track:False,dist:0.19,steering:1.0,throttle: -0.82,total_reward:4.9
Step:51,Battery:5,Reward:0.23,in_bounds:True,in_track:False,dist:0.11,steering:1.0,throttle: -0.26,total_reward:5.13
Step:52,Battery:5,Reward:0.39,in_bounds:True,in_track:False,dist:0.13,steering:-1.0,throttle: 1.0,total_reward:5.51
Step:53,Battery:5,Reward:0.87,in_bounds:True,in_track:True,dist:0.08,steering:-0.24,throttle: 1.0,total_reward:6.39
Step:54,Battery:5,Reward:0.97,in_bounds:True,in_track:True,dist:0.02,steering:1.0,throttle: 1.0,total_reward:7.36
Step:55,Battery:5,Reward:0.23,in_bounds:True,in_track:False,dist:0.23,steering:0.59,throttle: 0.74,total_reward:7.58
Step:56,Battery:5,Reward:0.13,in_bounds:True,in_track:False,dist:0.29,steering:0.8,throttle: 1.0,total_reward:7.72
Step:57,Battery:5,Reward:0.7,in_bounds:True,in_track:True,dist:0.19,steering:0.96,throttle: -1.0,total_reward:8.41
Step:58,Battery:5,Reward:0.78,in_bounds:True,in_track:True,dist:0.13,steering:1.0,throttle: -1.0,total_reward:9.2
Step:59,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:-0.58,throttle: -0.82,total_reward:9.38
Step:60,Battery:5,Reward:0.06,in_bounds:True,in_track:False,dist:0.34,steering:-1.0,throttle: -1.0,total_reward:9.43
Step:61,Battery:5,Reward:0.65,in_bounds:True,in_track:True,dist:0.09,steering:1.0,throttle: 0.23,total_reward:10.08
Step:62,Battery:5,Reward:0.95,in_bounds:True,in_track:True,dist:0.03,steering:1.0,throttle: -1.0,total_reward:11.03
Step:63,Battery:5,Reward:0.95,in_bounds:True,in_track:True,dist:0.03,steering:1.0,throttle: -1.0,total_reward:11.98
Step:64,Battery:5,Reward:0.89,in_bounds:True,in_track:True,dist:0.07,steering:-1.0,throttle: 1.0,total_reward:12.87
Step:65,Battery:5,Reward:0.98,in_bounds:True,in_track:True,dist:0.01,steering:-0.2,throttle: -0.42,total_reward:13.86
Step:66,Battery:5,Reward:0.96,in_bounds:True,in_track:True,dist:0.03,steering:1.0,throttle: -1.0,total_reward:14.81
Step:67,Battery:5,Reward:0.93,in_bounds:True,in_track:True,dist:0.05,steering:1.0,throttle: 0.44,total_reward:15.74
Step:68,Battery:5,Reward:0.92,in_bounds:True,in_track:True,dist:0.05,steering:1.0,throttle: -1.0,total_reward:16.66
Step:69,Battery:5,Reward:0.92,in_bounds:True,in_track:True,dist:0.05,steering:1.0,throttle: 1.0,total_reward:17.58
Step:70,Battery:5,Reward:0.91,in_bounds:True,in_track:True,dist:0.05,steering:1.0,throttle: -0.57,total_reward:18.49
Step:71,Battery:5,Reward:0.88,in_bounds:True,in_track:True,dist:0.07,steering:1.0,throttle: -0.81,total_reward:19.37
Step:72,Battery:5,Reward:0.91,in_bounds:True,in_track:True,dist:0.06,steering:1.0,throttle: -0.36,total_reward:20.28
Step:73,Battery:5,Reward:0.9,in_bounds:True,in_track:True,dist:0.06,steering:1.0,throttle: -1.0,total_reward:21.18
Step:74,Battery:5,Reward:0.96,in_bounds:True,in_track:True,dist:0.02,steering:1.0,throttle: -1.0,total_reward:22.14
Step:75,Battery:5,Reward:0.81,in_bounds:True,in_track:True,dist:0.12,steering:1.0,throttle: 0.55,total_reward:22.95
Step:76,Battery:5,Reward:0.75,in_bounds:True,in_track:True,dist:0.03,steering:1.0,throttle: 0.09,total_reward:23.7
Step:77,Battery:5,Reward:0.98,in_bounds:True,in_track:True,dist:0.01,steering:1.0,throttle: -1.0,total_reward:24.69
Step:78,Battery:5,Reward:0.9,in_bounds:True,in_track:True,dist:0.06,steering:1.0,throttle: -1.0,total_reward:25.58
Step:79,Battery:5,Reward:0.97,in_bounds:True,in_track:True,dist:0.02,steering:1.0,throttle: -1.0,total_reward:26.55
Step:80,Battery:5,Reward:0.71,in_bounds:True,in_track:True,dist:0.18,steering:1.0,throttle: -0.95,total_reward:27.26
Step:81,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:1.0,throttle: 1.0,total_reward:27.45
Step:82,Battery:5,Reward:0.24,in_bounds:True,in_track:False,dist:0.22,steering:1.0,throttle: -1.0,total_reward:27.69
Step:83,Battery:5,Reward:0.27,in_bounds:True,in_track:False,dist:0.21,steering:1.0,throttle: -0.61,total_reward:27.95
Step:84,Battery:5,Reward:0.36,in_bounds:True,in_track:False,dist:0.15,steering:1.0,throttle: 0.8,total_reward:28.31
Step:85,Battery:5,Reward:0.34,in_bounds:True,in_track:False,dist:0.16,steering:1.0,throttle: -0.82,total_reward:28.65
Step:86,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:1.0,throttle: -0.48,total_reward:28.83
Step:87,Battery:5,Reward:0.23,in_bounds:True,in_track:False,dist:0.23,steering:1.0,throttle: 0.7,total_reward:29.06
Step:88,Battery:5,Reward:0.68,in_bounds:True,in_track:True,dist:0.2,steering:1.0,throttle: -1.0,total_reward:29.74
Step:89,Battery:5,Reward:0.33,in_bounds:True,in_track:False,dist:0.17,steering:1.0,throttle: -1.0,total_reward:30.07
Step:90,Battery:5,Reward:0.83,in_bounds:True,in_track:True,dist:0.1,steering:0.91,throttle: -1.0,total_reward:30.91
Step:91,Battery:5,Reward:0.96,in_bounds:True,in_track:True,dist:0.02,steering:1.0,throttle: -1.0,total_reward:31.87
Step:92,Battery:5,Reward:0.87,in_bounds:True,in_track:True,dist:0.08,steering:1.0,throttle: -1.0,total_reward:32.73
Step:93,Battery:5,Reward:0.94,in_bounds:True,in_track:True,dist:0.04,steering:-1.0,throttle: -1.0,total_reward:33.67
Step:94,Battery:5,Reward:0.73,in_bounds:True,in_track:True,dist:0.04,steering:1.0,throttle: 0.07,total_reward:34.4
Step:95,Battery:5,Reward:-1,in_bounds:False,in_track:False,dist:0.46,steering:1.0,throttle: -1.0,total_reward:33.4
Step:96,Battery:5,Reward:-0.2,in_bounds:True,in_track:False,dist:0.37,steering:1.0,throttle: 0.17,total_reward:-0.2
Step:97,Battery:5,Reward:-0.26,in_bounds:True,in_track:False,dist:0.53,steering:1.0,throttle: 1.0,total_reward:-0.45
Step:98,Battery:5,Reward:-0.46,in_bounds:True,in_track:False,dist:0.54,steering:1.0,throttle: -0.24,total_reward:-0.91
Step:99,Battery:5,Reward:-0.29,in_bounds:True,in_track:False,dist:0.56,steering:1.0,throttle: 1.0,total_reward:-1.21
Step:100,Battery:5,Reward:-0.34,in_bounds:True,in_track:False,dist:0.59,steering:1.0,throttle: 0.89,total_reward:-1.55
Step:101,Battery:5,Reward:-0.39,in_bounds:True,in_track:False,dist:0.62,steering:1.0,throttle: 1.0,total_reward:-1.94
Step:102,Battery:5,Reward:-0.18,in_bounds:True,in_track:False,dist:0.49,steering:1.0,throttle: 1.0,total_reward:-2.12
Step:103,Battery:5,Reward:0.24,in_bounds:True,in_track:False,dist:0.23,steering:1.0,throttle: 1.0,total_reward:-1.88
Step:104,Battery:5,Reward:0.73,in_bounds:True,in_track:True,dist:0.17,steering:1.0,throttle: -1.0,total_reward:-1.15
Step:105,Battery:5,Reward:0.82,in_bounds:True,in_track:True,dist:0.11,steering:-0.08,throttle: -1.0,total_reward:-0.33
Step:106,Battery:5,Reward:0.24,in_bounds:True,in_track:False,dist:0.23,steering:1.0,throttle: -1.0,total_reward:-0.09
Step:107,Battery:5,Reward:0.06,in_bounds:True,in_track:False,dist:0.34,steering:1.0,throttle: -1.0,total_reward:-0.03
Step:108,Battery:5,Reward:-0.13,in_bounds:True,in_track:False,dist:0.46,steering:1.0,throttle: 1.0,total_reward:-0.17
Step:109,Battery:5,Reward:-0.07,in_bounds:True,in_track:False,dist:0.42,steering:1.0,throttle: 1.0,total_reward:-0.24
Step:110,Battery:5,Reward:-0.11,in_bounds:True,in_track:False,dist:0.45,steering:1.0,throttle: -1.0,total_reward:-0.35
Step:111,Battery:5,Reward:-0.13,in_bounds:True,in_track:False,dist:0.46,steering:1.0,throttle: 1.0,total_reward:-0.48
Step:112,Battery:5,Reward:-0.1,in_bounds:True,in_track:False,dist:0.44,steering:1.0,throttle: 1.0,total_reward:-0.58
