1.941653 , -1.036598
1.948346 , -1.03775
1.939499 , -1.035946
1.936888 , -1.036404
1.939149 , -1.035427
1.937792 , -1.035806
1.937234 , -1.035866
1.937849 , -1.035892
2.037107 , -1.012951
1.960998 , -1.035975
1.945619 , -1.04295
1.917928 , -1.083051
1.868559 , -1.129881
1.829193 , -1.169132
1.778975 , -1.216422
1.72477 , -1.278908
1.68008 , -1.32099
1.635906 , -1.363028
1.599577 , -1.4075
1.567085 , -1.451677
1.516697 , -1.492633
1.464327 , -1.515715
1.402575 , -1.549046
1.332104 , -1.565671
1.252011 , -1.566123
1.185871 , -1.544122
1.1113 , -1.524658
1.036368 , -1.492877
0.96108 , -1.455613
0.894867 , -1.403896
0.835447 , -1.347609
0.789756 , -1.312242
0.730073 , -1.250397
0.720875 , -1.18383
0.696711 , -1.122201
0.675585 , -1.06502
0.661052 , -1.00822
0.649787 , -0.934357
0.65246 , -0.876155
0.6583 , -0.816619
0.680362 , -0.765976
0.711207 , -0.698769
0.730078 , -0.632794
0.7566 , -0.586924
0.793895 , -0.535488
0.840121 , -0.489763
0.890736 , -0.439551
0.956443 , -0.406069
1.002501 , -0.350497
1.101557 , -0.330547
1.104658 , -0.322195
1.135086 , -0.341658
1.148712 , -0.32541
1.159015 , -0.304792
1.194569 , -0.283419
1.231136 , -0.286517
1.274334 , -0.290573
1.318146 , -0.301711
1.37214 , -0.293443
1.421608 , -0.306707
1.48542 , -0.330541
1.547171 , -0.352896
1.60276 , -0.381696
1.672721 , -0.398488
1.691741 , -0.460345
1.702196 , -0.524494
1.739502 , -0.576291
1.743608 , -0.617534
1.752022 , -0.686128
1.792704 , -0.736699
1.78094 , -0.804719
1.766508 , -0.856099
1.783947 , -0.894879
1.792041 , -0.938981
1.813026 , -0.978699
1.816695 , -0.986503
1.819435 , -0.99089
1.824715 , -0.99044
1.845386 , -0.986454
1.822179 , -0.991146
1.823525 , -0.990882
1.88651 , -0.981754
1.850485 , -0.974439
1.836303 , -0.988686
1.818989 , -0.991624
1.803414 , -0.994042
1.818676 , -0.991404
