2.241575 , -1.236931
2.327562 , -1.229226
2.331387 , -1.223886
2.329851 , -1.224707
2.330875 , -1.224564
2.330631 , -1.2245
2.330502 , -1.224605
2.330714 , -1.224746
2.323637 , -1.225113
2.328818 , -1.225087
2.330892 , -1.224718
2.330474 , -1.224639
2.330845 , -1.22444
2.32999 , -1.224583
2.283334 , -1.229038
2.271027 , -1.229838
2.286864 , -1.212744
2.309702 , -1.198252
2.33356 , -1.164196
2.383716 , -1.12351
2.375964 , -1.102439
2.337939 , -1.097814
2.324439 , -1.094743
2.341807 , -1.077708
2.370337 , -1.046594
2.393441 , -1.026908
2.425001 , -1.002684
2.448136 , -0.971651
2.472979 , -0.951419
2.585018 , -0.917559
2.528594 , -0.862304
2.554882 , -0.843438
2.630558 , -0.825269
2.592935 , -0.803345
2.637037 , -0.784962
2.658098 , -0.766732
2.684857 , -0.750285
2.745855 , -0.735063
2.756272 , -0.721536
2.79733 , -0.706845
2.787956 , -0.703158
2.863219 , -0.711998
2.90037 , -0.717955
2.982223 , -0.70571
2.902094 , -0.712421
2.932216 , -0.712822
2.931405 , -0.709426
2.925783 , -0.720231
2.894688 , -0.716423
2.948277 , -0.723243
2.984883 , -0.733349
3.021748 , -0.737781
3.056158 , -0.754604
3.094513 , -0.770576
3.115248 , -0.799929
3.167098 , -0.819972
3.208474 , -0.846566
3.242698 , -0.883122
3.27831 , -0.910844
3.302115 , -0.903677
3.249903 , -0.909543
3.263897 , -0.902209
3.358966 , -0.914692
3.379173 , -0.928432
3.303022 , -0.949
3.308038 , -0.956787
3.387005 , -0.944293
3.357494 , -0.939673
3.288136 , -0.946919
3.28803 , -0.953068
3.266008 , -0.954437
3.152779 , -0.97711
3.188121 , -0.986672
3.240408 , -1.022232
3.323318 , -1.063827
3.373389 , -1.082503
3.426821 , -1.114405
3.469574 , -1.148141
3.522064 , -1.195201
3.556144 , -1.238878
3.548761 , -1.283153
3.546768 , -1.295565
3.550806 , -1.29544
3.553067 , -1.306616
3.555048 , -1.330651
3.555338 , -1.350744
3.554592 , -1.367157
3.552606 , -1.38303
3.552683 , -1.403768
3.545936 , -1.423417
3.545936 , -1.452803
3.535386 , -1.485809
3.525911 , -1.505951
3.518222 , -1.536586
3.51268 , -1.566422
3.498875 , -1.593817
3.483073 , -1.627272
3.474253 , -1.657811
3.456066 , -1.697303
3.453561 , -1.707046
3.450495 , -1.704831
3.453421 , -1.704159
3.450614 , -1.705058
3.451445 , -1.704792
3.452401 , -1.704795
3.448688 , -1.732982
3.429375 , -1.763471
3.393895 , -1.782824
3.367444 , -1.808561
3.333199 , -1.840131
3.303463 , -1.871561
3.260536 , -1.898256
3.221717 , -1.921302
3.179544 , -1.94161
3.160304 , -1.954
3.15891 , -1.950372
3.158996 , -1.946474
3.159156 , -1.946814
3.157462 , -1.946237
3.149287 , -1.959894
3.103938 , -1.978121
3.063102 , -1.983249
3.017654 , -1.979499
2.971191 , -1.99332
2.919499 , -1.990566
2.875067 , -1.980565
2.849273 , -1.975103
2.824882 , -1.97134
2.822563 , -1.966746
2.824226 , -1.9686
2.817294 , -1.983646
2.787009 , -1.982891
2.75634 , -1.983529
2.724329 , -1.975062
2.697516 , -1.957093
2.6751 , -1.953194
2.648816 , -1.942405
2.620392 , -1.920912
2.592584 , -1.906499
2.573951 , -1.898012
2.567888 , -1.878096
2.541808 , -1.876773
2.523934 , -1.871572
2.514009 , -1.861736
2.503824 , -1.841007
2.488499 , -1.824003
2.454824 , -1.806444
2.470713 , -1.775661
2.481602 , -1.762409
2.482024 , -1.732339
2.46504 , -1.702489
2.488311 , -1.676766
2.4859 , -1.655248
2.473906 , -1.630195
2.444995 , -1.602093
2.436288 , -1.562479
2.416774 , -1.536279
2.388071 , -1.513911
2.368421 , -1.489772
2.396068 , -1.448378
2.35308 , -1.416171
2.323883 , -1.378308
2.344818 , -1.33407
2.305716 , -1.290719
2.295375 , -1.268225
2.21872 , -1.254167
2.237704 , -1.236427
