0.351043 , -0.801144
0.361902 , -0.840669
0.354027 , -0.88439
0.335749 , -0.931801
0.325974 , -0.989409
0.324965 , -1.05116
0.36142 , -1.100395
0.385324 , -1.149313
0.396122 , -1.204237
0.381467 , -1.263398
0.402711 , -1.336155
0.42907 , -1.390188
0.448073 , -1.440843
0.464133 , -1.499705
0.500041 , -1.553642
0.54665 , -1.607285
0.595678 , -1.659343
0.639888 , -1.714738
0.676244 , -1.748852
0.706379 , -1.777022
0.722323 , -1.785351
0.752365 , -1.807217
0.795342 , -1.829025
0.829282 , -1.844748
0.859454 , -1.884417
0.911623 , -1.901055
0.957009 , -1.910516
1.010888 , -1.927078
1.064677 , -1.939058
1.118448 , -1.950026
1.184071 , -1.954359
1.248869 , -1.958009
1.301721 , -1.957951
1.370647 , -1.957606
1.450335 , -1.952053
1.518728 , -1.945621
1.57271 , -1.929518
1.62139 , -1.878069
1.683134 , -1.812106
1.760818 , -1.729833
1.834703 , -1.637894
1.946774 , -1.558431
2.023254 , -1.473977
2.047822 , -1.455917
2.056697 , -1.453753
2.051941 , -1.453692
2.071333 , -1.453913
2.061599 , -1.454188
2.069796 , -1.451815
2.046116 , -1.452959
2.029634 , -1.45219
2.074492 , -1.480441
2.066892 , -1.525672
2.078102 , -1.619334
2.073632 , -1.662431
2.091319 , -1.678243
2.088124 , -1.74023
2.069182 , -1.806593
2.080213 , -1.857744
2.080655 , -1.908798
2.104833 , -1.977262
2.133561 , -2.035841
2.159353 , -2.082609
2.192465 , -2.12199
2.228901 , -2.16176
2.272714 , -2.194891
2.30088 , -2.233858
2.358427 , -2.265386
2.434395 , -2.292589
2.48767 , -2.324755
2.535797 , -2.355454
2.621795 , -2.380685
2.671441 , -2.402842
2.718125 , -2.41934
2.786543 , -2.410092
2.871467 , -2.408425
2.959408 , -2.41026
3.040249 , -2.417906
3.137325 , -2.401449
3.220148 , -2.377836
3.311703 , -2.347002
3.412646 , -2.301152
3.481825 , -2.252601
3.485708 , -2.250492
3.507434 , -2.239157
3.569154 , -2.223559
3.619067 , -2.18773
3.66268 , -2.149585
3.701627 , -2.108235
3.733228 , -2.082935
3.80132 , -2.00481
3.821101 , -1.947809
3.866631 , -1.873618
3.866435 , -1.796553
3.888198 , -1.740822
3.89562 , -1.649048
3.899313 , -1.583802
3.904268 , -1.500032
3.910058 , -1.430983
3.939721 , -1.353492
3.965975 , -1.259898
3.961679 , -1.158381
3.955672 , -1.067161
3.947658 , -1.054355
3.940007 , -1.059311
3.935443 , -1.061911
3.960053 , -1.052368
3.903093 , -0.998994
3.863111 , -0.933833
3.795891 , -0.853154
3.686179 , -0.771675
3.558307 , -0.680976
3.579325 , -0.634511
3.504466 , -0.574435
3.606122 , -0.528364
3.451189 , -0.473964
3.347809 , -0.395976
3.294624 , -0.358948
3.242128 , -0.339491
3.223707 , -0.318926
3.173486 , -0.301624
3.078065 , -0.299416
3.042013 , -0.294022
3.052882 , -0.306359
2.981607 , -0.29828
2.874578 , -0.289243
2.749576 , -0.271622
2.719162 , -0.289652
2.645575 , -0.320497
2.565512 , -0.354128
2.468527 , -0.354456
2.448404 , -0.37859
2.436429 , -0.384589
2.390422 , -0.419457
2.418358 , -0.49266
2.294416 , -0.565061
2.329807 , -0.640767
2.206849 , -0.680983
2.18663 , -0.75364
2.118446 , -0.793656
2.127454 , -0.782979
2.119868 , -0.787619
2.075573 , -0.736598
2.054294 , -0.671337
2.038641 , -0.612674
2.043378 , -0.552506
2.002602 , -0.433155
2.031414 , -0.338689
1.990173 , -0.255958
1.961935 , -0.175501
1.932878 , -0.11772
1.89977 , -0.064526
1.847359 , -0.049363
1.81735 , -0.020575
1.776071 , 0.009992
1.729126 , 0.038134
1.675813 , 0.061732
1.629116 , 0.085082
1.578796 , 0.102445
1.542771 , 0.116837
1.521635 , 0.117975
1.502451 , 0.116365
1.456246 , 0.128947
1.383001 , 0.137137
1.31278 , 0.135469
1.268817 , 0.153177
1.204811 , 0.143791
1.234989 , 0.137741
1.225649 , 0.125097
1.166511 , 0.116051
1.044832 , 0.115354
0.933646 , 0.108343
0.822199 , 0.092099
0.827358 , 0.064789
0.793423 , 0.042225
0.737961 , 0.016922
0.675319 , -0.03612
0.61393 , -0.080726
0.559949 , -0.127293
0.534007 , -0.155912
0.534035 , -0.169422
0.507944 , -0.214571
0.444717 , -0.281873
0.395452 , -0.3578
0.359013 , -0.457811
0.275482 , -0.562768
0.267636 , -0.667755
0.262665 , -0.714224
0.277631 , -0.738429
0.292269 , -0.73885
0.296827 , -0.73858
0.292924 , -0.738956
